flow_display,label,start_ts,eval_n,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_00,tls_up_01,tls_up_02,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_00,tls_down_01,tls_down_02,tls_down_03,tls_down_04,tls_down_05,tls_down_06,tls_down_07,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:42294 → 10.11.0.5:8440,1,1782734500.396111,final,15.82503604888916,7,4160,3,594.2857142857143,861.685502234954,24,2425,341.3333333333333,2.4498669197849283,9.25064086914e-05,7.85617256243e-05,3.4642207955248616,0.2461538461538461,0.4285714285714285,2425,80,861,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004200935363769,0.000148057937622,3.69548797607e-05,4.19616699218e-05,0.0017440319061279,6.001401901245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,856,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55340 → 10.11.0.5:8442,3,1782734152.421344,final,7.717042922973633,7,4047,3,578.1428571428571,856.9012834182299,24,2425,303.6666666666667,2.4535642363329666,0.0002484321594238,0.0002552413145819,3.468690990086489,0.2251050160612799,0.4285714285714285,2425,80,510,748,83,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009810924530029,0.0004119873046875,1.69277191162e-05,6.79492950439e-05,0.0052900314331054,6.011332035064697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,743,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:49138 → 10.11.0.5:9443,0,1782734496.263223,final,6.9595160484313965,7,3725,3,532.1428571428571,851.844944531462,24,2425,140.66666666666666,2.451867796926788,0.0004434585571289,0.0004673242562887,3.4660878526226666,0.1132885906040268,0.4285714285714285,2425,80,510,247,95,344,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012850761413574,0.0003941059112548,0.0003798007965087,0.0001130104064941,0.0057740211486816,6.007411956787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,242,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,339,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:54578 → 10.11.0.5:8440,1,1782734256.530855,final,10.472305059432983,10,5590,5,559.0,760.498374605612,24,2425,455.4,1.985757124504536,0.222316026687622,0.4442385309567755,2.8835113599755307,0.4073345259391771,0.5,2425,80,510,1278,163,177,673,83,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.001147985458374,0.0003960132598876,2.00271606445e-05,7.41481781005e-05,0.0041518211364746,0.8845219612121582,0.0001001358032226,0.0020990371704101,6.004008054733276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1273,158,668,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:56264 → 10.11.0.5:9443,0,1782734515.855496,final,6.980168104171753,7,4267,3,609.5714285714286,844.1032435160321,24,2425,306.3333333333333,2.4513967392409937,0.0002884864807128,0.0002849126959336,3.465976795944869,0.2153737989219592,0.4285714285714285,2425,80,510,755,84,389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008401870727539,0.0002520084381103,0.0002379417419433,8.7022781372e-05,0.0033259391784667,6.005619049072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,750,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41446 → 10.11.0.5:8441,2,1782734823.891088,final,7.831156969070435,7,4201,3,600.1428571428571,863.9370016715008,24,2425,355.0,2.453286249019161,9.64403152465e-05,7.83931382302e-05,3.469113300289085,0.2535110687931445,0.4285714285714285,2425,80,902,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004642009735107,0.0001518726348876,4.10079956054e-05,2.50339508056e-05,0.0013809204101562,6.009711980819702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,897,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:45526 → 10.11.0.5:9443,0,1782734225.022026,final,14.315497875213625,17,52001,7,3058.8823529411766,3581.240163727381,24,8577,366.8571428571428,1.5569934732512318,0.5945506890614828,0.923967354212784,2.0101217750029554,0.0493836656987365,0.4117647058823529,2425,80,510,740,92,7240,7240,8577,740,84,389,740,92,7240,7240,8548,24,0,0,0,-1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,0,0,0,0,0.0014278888702392,0.0004270076751708,0.0003900527954101,0.0001640319824218,0.0358400344848632,8.60691070556e-05,1.8835067749e-05,1.8720619678497317,0.0002210140228271,0.0090651512145996,1.6489548683166504,7.51018524169e-05,0.1609129905700683,7.00950622558e-05,2.69412994384e-05,6.002711057662964,0.0,0.0,0.0,69,735,87,735,79,735,87,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,16401,6646,384,16401,6617,19,0,0,0,0,0,0,0,0
10.11.0.30:38366 → 10.11.0.5:8440,1,1782734886.816235,final,5.793581962585449,6,3953,3,658.8333333333334,898.9614934282039,80,2425,280.3333333333333,0.0012021209146789,0.0002959966659545,0.0002587816498568,0.001102898731833,0.2127498102706805,0.5,2425,80,510,678,83,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127004623413,0.0004241466522216,5.48362731933e-05,0.0001130104064941,0.0029430389404296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,673,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40500 → 10.11.0.5:9443,0,1782734148.052995,final,6.013463020324707,8,26530,3,3316.25,3705.926556592446,80,8542,191.0,0.0384597688888842,0.0003755092620849,0.0001915152796335,0.0510108165980811,0.0215981907274783,0.375,2425,80,510,401,92,7240,7240,8542,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010061264038085,0.0003130435943603,0.0001978874206542,0.0002400875091552,0.10207200050354,0.0001358985900878,3.00407409667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,396,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,16401,6611,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:45066 → 10.11.0.5:9443,0,1782735104.972375,final,10.829142093658447,7,4594,3,656.2857142857143,863.6489862372164,24,2425,425.0,2.4518803231325275,0.0003949403762817,0.0003747697769588,3.465818456552724,0.2775359164127122,0.4285714285714285,2425,80,510,1097,98,360,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011742115020751,0.0003259181976318,0.0003340244293212,0.0001299381256103,0.0076379776000976,6.007771968841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1092,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,355,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53088 → 10.11.0.5:8443,4,1782734914.149265,final,19.92559099197388,7,4183,3,597.5714285714286,852.5887748777948,24,2425,349.0,2.4522014045925253,0.000185489654541,0.0001773539385338,3.4673836595154515,0.2502988285919196,0.4285714285714285,2425,80,811,510,156,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008111000061035,0.0003108978271484,1.09672546386e-05,4.91142272949e-05,0.0020089149475097,6.007280111312866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,806,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43994 → 10.11.0.5:8443,4,1782734426.604457,final,15.30287218093872,10,5224,5,522.4,738.9199625880404,24,2425,382.2,2.0840737499497037,0.6623570322990417,1.3244805746899353,2.8491752972669016,0.3658116385911179,0.5,2425,80,1060,510,83,177,525,163,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0004630088806152,0.0001740455627441,2.00271606445e-05,1.40666961669e-05,0.0013949871063232,2.647682905197144,0.0001420974731445,0.0038759708404541,6.005705118179321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1055,78,520,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41810 → 10.11.0.5:8442,3,1782734410.850041,final,5.619395971298218,6,4000,3,666.6666666666666,891.1023884305702,80,2425,296.0,0.0010809689140314,0.000465989112854,0.0005558326381616,0.0013188591836028,0.222,0.5,2425,80,510,661,147,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010900497436523,0.0003769397735595,0.0004820823669433,7.2956085205e-05,0.002777099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,656,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56406 → 10.11.0.5:8445,6,1782734445.492724,final,5.567334175109863,6,4211,3,701.8333333333334,906.2029390079612,80,2425,366.3333333333333,0.0010439908639456,0.0002030134201049,0.0001910095174513,0.0009417291831274,0.2609831393968178,0.5,2425,80,936,510,83,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831127166748,0.000338077545166,4.6968460083e-05,2.09808349609e-05,0.0025269985198974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,931,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:32884 → 10.11.0.5:9443,0,1782734874.161726,final,3.87421989440918,9,5619,5,624.3333333333334,735.7166574164269,80,2425,381.2,0.1087033336170872,0.0790392756462097,0.1576138694287674,0.1797965508902062,0.3392062644598683,0.5555555555555556,2425,80,510,829,84,389,829,84,389,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0009448528289794,0.0002570152282714,0.0001890659332275,8.79764556884e-05,0.0061531066894531,0.3093068599700928,0.0001630783081054,0.0057299137115478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,824,79,824,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,384,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52328 → 10.11.0.5:8443,4,1782734804.869707,final,284.478168964386,58,388913,2,6705.396551724138,3961.392821420509,80,14480,143.0,9.409646800559209,0.0001721382141113,0.0,9.551210865715076,0.0007353829776839,0.0344827586206896,2425,80,206,510,429,7240,7240,1474,7240,7240,10136,4344,11935,7240,7240,1474,1877,7240,7240,1474,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0006039142608642,0.0001721382141113,0.0021569728851318,0.0084969997406005,19.01159906387329,4.79221343994e-05,1.69277191162e-05,9.545854091644289,6.79492950439e-05,2.81333923339e-05,1.78813934326e-05,0.0001320838928222,46.66159200668335,3.60012054443e-05,1.00135803222e-05,2.118690013885498,12.49692177772522,2.21729278564e-05,1.00135803222e-05,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,15949,16401,16401,8078,15949,1872,15949,15949,15949,16401,16401,6481,15949
10.11.0.30:36332 → 10.11.0.5:8440,1,1782734973.251491,final,116.93062281608582,10,7265,2,726.5,722.0383569374198,80,2425,143.0,11.92568039389745,0.0003440380096435,0.0,13.133717684971051,0.0393668272539573,0.2,2425,80,206,510,429,1085,1085,180,1085,180,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0009288787841796,0.0003440380096435,2.50339508056e-05,0.0054600238800048,34.811041831970215,2.493868112564087,2.2112460136413574,16.55270504951477,0.8316638469696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,1080,1080,175,1080,175,0,0,0,0,0,0,0,0
10.11.0.30:58778 → 10.11.0.5:8442,3,1782734859.064564,final,21.02447509765625,16,6984,9,436.5,599.5897486337359,24,2425,368.55555555555554,2.102591103329458,1.4831479787826538,2.055848196617928,2.4505374542629363,0.474942726231386,0.5625,2425,80,889,510,83,177,749,82,177,448,145,177,758,83,177,24,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0.0005819797515869,0.000309944152832,6.9141387939e-06,0.0001161098480224,0.0013618469238281,4.339883089065552,8.89301300048e-05,0.003612995147705,3.6209371089935294,0.0001039505004882,0.0049550533294677,3.8937158584594727,9.20295715332e-05,0.00189208984375,6.007185935974121,0.0,0.0,0.0,0.0,69,884,78,744,77,443,140,753,78,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,172,172,19,0,0,0,0,0,0,0,0,0
10.11.0.40:52238 → 10.11.0.5:9443,0,1782734095.104155,final,120.95816493034364,204,66629,2,326.6127450980392,329.81626775699897,55,2425,265.0,0.2431045675560408,0.0005381107330322,0.0,0.2368660410617413,0.0079544942892734,0.0098039215686274,2425,80,510,450,211,73,185,182,188,184,181,183,984,179,181,181,179,183,188,986,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0011758804321289,0.0003490447998046,0.0001890659332275,0.0030288696289062,0.0005660057067871,0.439424991607666,0.8609800338745117,0.6094789505004883,0.541903018951416,0.2810170650482178,0.9103009700775146,0.5158460140228271,0.6364130973815918,0.4248208999633789,0.8604230880737305,0.5756008625030518,0.5269351005554199,0.72157883644104,0.693120002746582,69,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,206,68,180,177,183,179,176,178,979,174,176,176,174,178
10.11.0.40:37716 → 10.11.0.5:9443,0,1782734908.758538,final,8.815046072006226,10,4553,5,455.3,709.5154919614746,24,2425,178.2,2.005586851089341,0.4003955125808716,0.8001396925281037,2.836847100895176,0.1956951460575444,0.5,2425,80,510,308,97,343,308,98,360,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0012679100036621,0.0004310607910156,0.0001881122589111,0.000173807144165,0.0052850246429443,1.5953199863433838,0.0001840591430664,0.0045180320739746,6.006220102310181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,303,92,303,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,338,355,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55528 → 10.11.0.5:8443,4,1782734093.076005,final,12.134732961654665,10,4852,5,485.2,723.4865889872767,24,2425,307.8,2.1037736039997608,0.7080617547035217,1.4158342318946255,2.861492849243835,0.3171887881286067,0.5,2425,80,811,510,83,177,406,159,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0007638931274414,0.0002880096435546,2.5987625122e-05,3.00407409667e-05,0.0047550201416015,2.8270580768585205,8.98838043212e-05,0.0051040649414062,6.009332895278931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,806,78,401,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:51286 → 10.11.0.5:9443,0,1782734396.414085,final,10.588195085525513,7,5725,3,817.8571428571429,969.4629834039442,24,2425,278.0,2.4386777879537407,0.000374436378479,0.0003798273987801,3.421403627313328,0.1456768558951965,0.4285714285714285,2425,80,510,657,97,1932,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010859966278076,0.0003349781036376,0.0003080368041992,0.000105857849121,0.1550071239471435,6.002964973449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,652,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,1927,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:53548 → 10.11.0.5:9443,0,1782734407.002894,final,20.829020023345947,10,5284,5,528.4,708.4030867615791,24,2425,315.2,2.148803592316124,0.808489978313446,1.6158020632338137,2.892588590617363,0.2982588947766843,0.5,2425,80,510,657,84,389,657,98,360,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0016460418701171,0.0005669593811035,0.0005741119384765,0.0001399517059326,0.0096950531005859,3.222497940063477,0.0004858970642089,0.0042049884796142,6.0040459632873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,652,79,652,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,355,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38000 → 10.11.0.5:8442,3,1782734305.226128,final,6.796947002410889,7,3928,3,561.1428571428571,848.8601040162484,24,2425,264.0,2.452423034089929,0.0002529621124267,0.0002616476355556,3.4672492390929976,0.2016293279022403,0.4285714285714285,2425,80,510,574,138,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012240409851074,0.0003919601440429,4.60147857666e-05,6.79492950439e-05,0.0040450096130371,6.008338928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,569,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:50954 → 10.11.0.5:8442,3,1782734479.948747,final,6.043814182281494,7,4561,3,651.5714285714286,895.055465160839,24,2425,475.0,2.4534952137050383,0.0001184940338134,0.0001126163792211,3.469328802102501,0.3124314843236132,0.4285714285714285,2425,80,1262,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005838871002197,0.0001981258392333,3.88622283935e-05,1.09672546386e-05,0.0016930103302001,6.0103161334991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1257,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58608 → 10.11.0.5:8445,6,1782734804.869705,final,144.26913809776306,15,42617,2,2841.133333333333,3261.37880278236,80,7240,143.0,12.031133606384229,0.0002870559692382,0.0,12.782575284804205,0.0067109369500434,0.1333333333333333,2425,80,206,510,429,7240,554,7240,552,7240,553,7240,554,7240,554,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0008599758148193,0.0002870559692382,0.0010621547698974,0.0070569515228271,18.995503902435303,2.69412994384e-05,39.54654216766357,0.000126838684082,21.304558992385864,2.81333923339e-05,2.0957798957824707,1.71661376953e-05,2.24277400970459,2.47955322265e-05,0.0,0.0,0.0,0.0,0.0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,7789,7787,7788,7789,7789,0,0,0,0,0,0,0,0
10.11.0.40:53352 → 10.11.0.5:9443,0,1782735046.470524,final,5.160459995269775,9,6109,5,678.7777777777778,763.4862110375304,80,2425,488.0,1.639159726437731,1.1603742241859436,2.320434531930179,2.679729769754075,0.3994107055164511,0.5555555555555556,2425,80,510,1090,84,389,1090,96,345,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0003950595855712,0.0001380443572998,8.08238983154e-05,4.50611114501e-05,0.0033800601959228,4.637645959854126,0.0002069473266601,0.0055940151214599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1085,79,1085,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,340,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49806 → 10.11.0.5:8444,5,1782734207.881224,final,15.478748083114624,7,4031,3,575.8571428571429,856.3938791178252,24,2425,298.3333333333333,2.4527860130687045,0.0002224445343017,0.0002184892626804,3.46769631220937,0.2220292731332175,0.4285714285714285,2425,80,732,510,83,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010781288146972,0.0003769397735595,5.79357147216e-05,1.00135803222e-05,0.0046339035034179,6.009304046630859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,727,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:35828 → 10.11.0.5:9443,0,1782734202.768498,final,10.215255975723268,11,16764,5,1524.0,2323.630908728837,24,7240,347.2,1.9575955175189388,0.5844822525978088,1.168233217787092,2.6294803663418023,0.1035552374135051,0.4545454545454545,2425,80,510,740,84,389,740,92,7240,4440,24,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0012178421020507,0.0003581047058105,0.0003159046173095,0.0001389980316162,0.0064611434936523,2.3303709030151367,0.0002839565277099,0.0448131561279296,6.38961791992e-05,6.008337020874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,735,79,735,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,11675,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:60918 → 10.11.0.5:9443,0,1782734917.574523,final,79.28478193283081,19,13322,11,701.1578947368421,1128.321233965551,24,3555,190.0909090909091,1.4294008545938672,0.3339401960372924,0.5415123906658533,2.125847426854883,0.1569584146524545,0.5789473684210527,2425,80,510,308,97,3533,308,84,389,308,98,360,308,95,435,308,97,3555,24,0,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,0,0,0.0011088848114013,0.0003540515899658,0.0002310276031494,0.0001299381256103,0.0535769462585449,0.66451096534729,0.0002541542053222,0.0105509757995605,0.3070850372314453,0.0002799034118652,0.0045359134674072,1.6404671669006348,0.0001709461212158,0.0140759944915771,0.6429650783538818,0.0002138614654541,0.1541759967803955,6.006855010986328,0.0,69,303,92,303,79,303,93,303,90,303,92,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,3528,384,355,430,3550,19,0,0,0,0,0,0,0,0
10.11.0.30:44006 → 10.11.0.5:8444,5,1782734230.048841,final,9.222371101379396,7,4320,3,617.1428571428571,871.999890781994,24,2425,394.6666666666667,2.4520152068362746,0.0002080202102661,0.0002078682568557,3.4669868819144227,0.2740740740740741,0.4285714285714285,2425,80,510,1021,83,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007920265197753,0.0003509521484375,4.0531158447e-06,6.103515625e-05,0.0027530193328857,6.006977796554565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1016,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
