flow_display,label,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,entropy,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:49762 → 10.11.0.5:8445,6,0.018140077590942383,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0006171181477733355,0.00014901161193847656,0.00015408887815582858,0.0009292822314318063,0.3656532456861134,0.42857142857142855,5.550704882778696,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015497207641601563,0.00005602836608886719,0.00004696846008300781,0.0000400543212890625,0.0015790462493896484,0.00005698204040527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60640 → 10.11.0.5:8444,5,0.013234138488769531,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00024859524643742055,0.00006794929504394531,0.00006912083155786621,0.00037889273256703885,0.3656532456861134,0.42857142857142855,5.538909765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007081031799316406,0.000023126602172851563,0.00002288818359375,0.000019073486328125,0.0006399154663085938,0.000028133392333984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60664 → 10.11.0.5:8444,5,0.0205230712890625,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0004521609389810119,0.00011599063873291016,0.00012728348250289997,0.0006724913886353242,0.3656532456861134,0.42857142857142855,5.613204882778696,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012683868408203125,0.00004601478576660156,0.00003314018249511719,0.000025987625122070313,0.0011649131774902344,0.00007295608520507813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46832 → 10.11.0.5:8445,6,0.02120494842529297,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0006543548370230218,0.00018155574798583984,0.0002028106350344221,0.0010007913533859084,0.3656532456861134,0.42857142857142855,5.49430425036562,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019097328186035156,0.00005507469177246094,0.00007891654968261719,0.00003814697265625,0.001687765121459961,0.00008821487426757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42166 → 10.11.0.5:8444,5,0.01223611831665039,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0002488640492514136,0.00007557868957519531,0.0000684464819816919,0.0003458156907920774,0.3656532456861134,0.42857142857142855,5.644454882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102996826171875,0.0000209808349609375,0.000027179718017578125,0.0000059604644775390625,0.0006418228149414063,0.00003218650817871094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42142 → 10.11.0.5:8444,5,0.018836021423339844,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005349482974084073,0.00012755393981933594,0.00014633385802982407,0.000776215480985073,0.3656532456861134,0.42857142857142855,5.538909765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001621246337890625,0.00005793571472167969,0.000010967254638671875,0.000024080276489257813,0.0013659000396728516,0.00005507469177246094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53960 → 10.11.0.5:8444,5,0.012234210968017578,7,1297,3,185.28571428571428,104.50632243348451,27,287,175,0.00024301151729496975,0.00006604194641113281,0.00007350410380299919,0.00034001217318466013,0.40478026214340784,0.42857142857142855,5.65625,80,287,276,169,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010800361633300781,0.000010013580322265625,0.000014066696166992188,0.000014066696166992188,0.0006239414215087891,0.000031948089599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:48566 → 10.11.0.5:8445,6,0.018691062927246094,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005938616128111369,0.0001270771026611328,0.00013723013875147096,0.0008876668865451052,0.3656532456861134,0.42857142857142855,5.625,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013113021850585938,0.00004696846008300781,0.00004601478576660156,0.000030040740966796875,0.0015149116516113281,0.00006008148193359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:48592 → 10.11.0.5:8445,6,0.01295018196105957,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00036671790903232177,0.00007200241088867188,0.00007923607520048078,0.0005158473619818552,0.3656532456861134,0.42857142857142855,5.675704882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012111663818359375,0.0000069141387939453125,0.000015974044799804688,0.000015974044799804688,0.0009319782257080078,0.00003814697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49748 → 10.11.0.5:8445,6,0.010193109512329102,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00030005174414420276,0.00007402896881103516,0.00008749685750861601,0.00042754649489316877,0.3656532456861134,0.42857142857142855,5.631099367586925,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102996826171875,0.000032901763916015625,0.0000021457672119140625,0.000010013580322265625,0.0007669925689697266,0.00003790855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53950 → 10.11.0.5:8444,5,0.018463850021362305,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00034638103720617617,0.0000845193862915039,0.00009828645072740488,0.0004936332364448838,0.3656532456861134,0.42857142857142855,5.65625,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011301040649414063,0.00004100799560546875,0.00000095367431640625,0.000014066696166992188,0.0008869171142578125,0.000050067901611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49756 → 10.11.0.5:8445,6,0.012179851531982422,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00030759991034046727,0.00007748603820800781,0.0000896884936311825,0.0004313342658494336,0.3656532456861134,0.42857142857142855,5.75,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012493133544921875,0.000015974044799804688,0.000014066696166992188,0.000011920928955078125,0.0007870197296142578,0.00003790855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42226 → 10.11.0.5:8444,5,0.011873960494995117,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0002560583868606362,0.00006949901580810547,0.0000783931382302629,0.00035741664688834074,0.3656532456861134,0.42857142857142855,5.613204882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010895729064941406,0.000015974044799804688,0.000014066696166992188,0.000010967254638671875,0.0006580352783203125,0.00003695487976074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49778 → 10.11.0.5:8445,6,0.01469111442565918,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00029108577927096303,0.00006842613220214844,0.00007148105507447627,0.0004412539219763157,0.3656532456861134,0.42857142857142855,5.556804250365621,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006794929504394531,0.000023126602172851563,0.000027894973754882813,0.000017881393432617188,0.0007450580596923828,0.000030040740966796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60604 → 10.11.0.5:8444,5,0.011087894439697266,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003756315698196236,0.00007200241088867188,0.00007653867689578356,0.0005490248766649578,0.3656532456861134,0.42857142857142855,5.65625,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008511543273925781,0.000030994415283203125,0.000010013580322265625,0.000017881393432617188,0.0009520053863525391,0.000026941299438476563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55404 → 10.11.0.5:8444,5,0.010949134826660156,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.0003489648753737885,0.00006401538848876953,0.00007232399204469416,0.0004903939828980617,0.3651315789473684,0.42857142857142855,5.59375,80,287,275,287,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009202957153320313,0.000023126602172851563,0.000010967254638671875,0.0000019073486328125,0.000885009765625,0.00004100799560546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60612 → 10.11.0.5:8444,5,0.012604951858520508,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003803591556124576,0.00007045269012451172,0.00008277641047539588,0.0005443491596233927,0.3656532456861134,0.42857142857142855,5.581954882778696,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009489059448242188,0.00003409385681152344,0,0.000011920928955078125,0.0009620189666748047,0.000028133392333984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53932 → 10.11.0.5:8444,5,0.011594057083129883,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.00039840870298578774,0.00006949901580810547,0.00008109053653496012,0.0005665106564373889,0.3651315789473684,0.42857142857142855,5.59375,80,287,275,287,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009703636169433594,0.000029802322387695313,0.0000030994415283203125,0.000009059906005859375,0.0010080337524414063,0.00003886222839355469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49726 → 10.11.0.5:8445,6,0.01108098030090332,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005191558236776327,0.00008153915405273438,0.00008699109532648528,0.0007634127658696718,0.3656532456861134,0.42857142857142855,5.625,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008392333984375,0.00003314018249511719,0.000025987625122070313,0.00002002716064453125,0.0013098716735839844,0.00003409385681152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42160 → 10.11.0.5:8444,5,0.006671905517578125,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00026225755068606766,0.00004744529724121094,0.00005597101482246727,0.00037606291851957337,0.3656532456861134,0.42857142857142855,5.445159765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006508827209472656,0.0000209808349609375,0.00000095367431640625,0.000007867813110351563,0.0006630420684814453,0.00002002716064453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49740 → 10.11.0.5:8445,6,0.009732961654663086,7,1306,3,186.57142857142858,104.32778016561895,27,287,178,0.0002316929008849594,0.00006341934204101563,0.00007282975422682489,0.00032561981981304593,0.40888208269525267,0.42857142857142855,5.538909765557392,80,287,276,178,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009799003601074219,0.000016927719116210938,0.000011920928955078125,0.0000011920928955078125,0.0005919933319091797,0.000025987625122070313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53992 → 10.11.0.5:8444,5,0.017995834350585938,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0007743494648003424,0.00011599063873291016,0.0001215515111054184,0.0011264690336754075,0.3656532456861134,0.42857142857142855,5.601409765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013399124145507813,0.00004792213439941406,0.00002002716064453125,0.000030040740966796875,0.001950979232788086,0.000051975250244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42174 → 10.11.0.5:8444,5,0.01765298843383789,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00029750934802306794,0.00009250640869140625,0.00010654723303554012,0.0004237635442081766,0.3656532456861134,0.42857142857142855,5.581954882778696,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012087821960449219,0.00004696846008300781,0.0000030994415283203125,0.000014066696166992188,0.0007679462432861328,0.00004601478576660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46830 → 10.11.0.5:8445,6,0.018260955810546875,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005896252252540948,0.00012695789337158203,0.0001370615513574274,0.0008815948040164985,0.3656532456861134,0.42857142857142855,5.601409765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013399124145507813,0.00004601478576660156,0.0000438690185546875,0.000030040740966796875,0.00150299072265625,0.000053882598876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38994 → 10.11.0.5:8445,6,0.017467975616455078,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.000362786735679946,0.0001195669174194336,0.00012087716152924408,0.0005416022678528304,0.3656532456861134,0.42857142857142855,5.599849367586925,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013899803161621094,0.000050067901611328125,0.000015974044799804688,0.00003409385681152344,0.0009419918060302734,0.00005793571472167969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39044 → 10.11.0.5:8445,6,0.009406805038452148,7,1315,3,187.85714285714286,104.25997725466306,27,287,181,0.00020497728191354311,0.000049948692321777344,0.00005512807785224939,0.00028728759462126044,0.4129277566539924,0.42857142857142855,5.71875,80,287,276,187,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007796287536621094,0.000010967254638671875,0.000010967254638671875,0.0000069141387939453125,0.0005240440368652344,0.000024080276489257813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33246 → 10.11.0.5:8445,6,0.009246110916137695,7,1306,3,186.57142857142858,104.32778016561895,27,287,178,0.0001969209686887784,0.00005245208740234375,0.0000600171122795131,0.00027634578364321965,0.40888208269525267,0.42857142857142855,5.644454882778696,80,287,276,287,178,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007796287536621094,0.000016927719116210938,0.000010013580322265625,0,0.0005030632019042969,0.00002193450927734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33234 → 10.11.0.5:8445,6,0.011169910430908203,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00021530105494936525,0.00005698204040527344,0.00006372603494847178,0.00030155024421525277,0.3656532456861134,0.42857142857142855,5.59375,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009298324584960938,0.000009059906005859375,0.000011920928955078125,0.000012874603271484375,0.0005521774291992188,0.000025987625122070313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42150 → 10.11.0.5:8444,5,0.013447999954223633,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003946756606951034,0.00008952617645263672,0.00010233254818445071,0.0005622568791589493,0.3656532456861134,0.42857142857142855,5.644454882778696,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001289844512939453,0.000032901763916015625,0.000009059906005859375,0.000008106231689453125,0.0010027885437011719,0.00003218650817871094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:45956 → 10.11.0.5:8445,6,0.018674135208129883,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005736936509341493,0.0001239776611328125,0.0001341955656586866,0.0008577726056698554,0.3656532456861134,0.42857142857142855,5.519454882778696,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013303756713867188,0.00004482269287109375,0.00004100799560546875,0.000029087066650390625,0.001461029052734375,0.00004601478576660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53978 → 10.11.0.5:8444,5,0.016819000244140625,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0004853787010957279,0.00012445449829101563,0.00012947511862546645,0.0007350589792217761,0.3656532456861134,0.42857142857142855,5.632659765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013303756713867188,0.0000438690185546875,0.00003910064697265625,0.000032901763916015625,0.0012431144714355469,0.0000400543212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42156 → 10.11.0.5:8444,5,0.01711297035217285,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00028716730536139,0.0000820159912109375,0.00009474611545248979,0.000412152081338102,0.3656532456861134,0.42857142857142855,5.6875,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010800361633300781,0.00003886222839355469,0.0000021457672119140625,0.000015020370483398438,0.00074005126953125,0.00004792213439941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46002 → 10.11.0.5:8445,6,0.012190103530883789,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0004278115224542601,0.00006902217864990234,0.00008075336174687297,0.0006022240149691693,0.3656532456861134,0.42857142857142855,5.675704882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010609626770019531,0.00002002716064453125,0.000011920928955078125,0.0000040531158447265625,0.0010800361633300781,0.00003790855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33224 → 10.11.0.5:8445,6,0.01988983154296875,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.000604939351597834,0.0001285076141357422,0.00014093906142042964,0.0008961427496242527,0.3656532456861134,0.42857142857142855,5.476409765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001499652862548828,0.00004410743713378906,0.00003409385681152344,0.000028848648071289063,0.0015411376953125,0.00005984306335449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53600 → 10.11.0.5:8444,5,0.012426137924194336,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00040083550959612614,0.00007450580596923828,0.0000854738087800931,0.000577928848781692,0.3656532456861134,0.42857142857142855,5.52555425036562,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009584426879882813,0.00003409385681152344,0.0000050067901611328125,0.000014066696166992188,0.0010149478912353516,0.000031948089599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53352 → 10.11.0.5:8445,6,0.013125181198120117,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00040017692151055864,0.00008344650268554688,0.00009676916418101269,0.0005680306010306974,0.3656532456861134,0.42857142857142855,5.644454882778696,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011992454528808594,0.000031948089599609375,0.000009059906005859375,0.0000059604644775390625,0.0010149478912353516,0.00003314018249511719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
